sekolah_id,nama_sekolah
90f4b558-013c-e111-9cef-931d2ca08ced,SMP NEGERI 2 BALAESANG
20513958-013c-e111-acdb-1bd7f7df8c0e,SD NEGERI 2 UEBONE
e03c6388-4cdf-e111-a41f-8599ac5e2453,SMP NEGERI 2 DAKO PEMEAN
901b868a-87d1-e111-be0f-c14d53906568,SD ISLAM AL AKBAR PETOBO
00e6db20-a0d4-e111-9d06-4ffeadf76887,SMP NEGERI 3 MAMOSALATO SATU ATAP
a09c6188-4cdf-e111-bd2f-ab38dbcfb1d5,SMP NEGERI 8 OGODEIDE
36b41a9f-5cca-4e43-90c7-255f3c21152c,SDN 31 BANAWA SELATAN
50522b58-013c-e111-bab2-cf6d00475edd,SD NEGERI 2 DONGGULU
10ffc758-013c-e111-bfd2-43ce1014a0a4,SMP NEGERI 2 TILOAN
8dbdfe61-ed95-425c-b503-1cce62a26d50,SMAN 1 TORUE
20c41e58-013c-e111-bda5-59eb938e3a77,SD INPRES 2 MALANGGO
b0adc958-013c-e111-ae2c-9d9125be83d0,SMP NEGERI 4 TOLITOLI UTARA
d070ce5c-a8df-e211-b2cd-15889e94f7dd,SD KECIL TERPENCIL GUNUNG PAKUKU TINGKULANG
00ed4158-013c-e111-99f6-235b82301ae7,Data sekolah kosong (ID tidak aktif/invalid)
180e4409-df5b-456a-8ceb-dd8fd3a67162,SMP SATU ATAP NEGERI 2 MEPANGA
60e8c277-eafe-e111-bfdd-79471da416d9,SMP NEGERI 5 BANAWA SELATAN
4083bb58-013c-e111-bfb7-4f65f7ec6325,SMP NEGERI 2 PAMONA BARAT
20fb0b58-013c-e111-8181-5fffc608073c,SD NEGERI LEMOWALIA
603d3a58-013c-e111-ab0e-d10029484be1,SD NEGERI 1 BALINGARA
30bede57-013c-e111-b635-91c054042ac7,SD NEGERI 11 BUNOBOGU
20d63557-013c-e111-95aa-9d288c67e119,SD INPRES DODUNG
d029b3ea-86fe-e111-bf7d-49119519bfaa,Data sekolah kosong (ID tidak aktif/invalid)
90de3058-013c-e111-a4a0-219e17454482,SD NEGERI MENSUNG
4001cc58-013c-e111-8eba-d9e9b27db49b,SMP NEGERI 3 GALANG
10ab1158-013c-e111-ba16-734b0f3e3621,SD NEGERI BUKIT HARAPAN
a06a3658-013c-e111-a91f-852eca7c35cf,SD NEGERI BETAUA
e079bd57-013c-e111-a31b-a1514299d594,SD NEGERI BOLLO
40f0c077-eafe-e111-9751-55bdcbf6e420,SD Al Khairaat Bou
19402855-3e7f-404b-8081-23aa44aa6efc,SMKS BINA POTENSI
006fb658-013c-e111-8bf2-d5692591ad3e,SMP NEGERI 3 BALAESANG
e0abb158-013c-e111-8e1c-cf356eda0b89,SMP NEGERI 30 SIGI
405bb658-013c-e111-b58a-9d6c5fe96fd1,SMPN 1 Balaesang Tanjung
407b5757-013c-e111-a53a-d3a79814b8e1,SD INPRES KAPIROE
c0cde258-013c-e111-8d8e-4f22f1ab07bb,SMP NURUL IHSAN TOLITOLI
7afa7a5e-3e46-4666-abb1-efffe9d0ed16,SMK Negeri 2 Biau
a0de0158-013c-e111-b52a-5f5ea430707e,SD NEGERI 06 BUNGKU
c0cd1231-88f1-e111-8882-8f78f5ef49bc,SMP NEGERI 4 BUNGKU
e0f01a58-013c-e111-a401-51642ead4955,SD INPRES 1 LEMO
5af9698e-f079-4bde-999d-2837aee120e4,SMAN 1 MOILONG
5454bd96-537d-46af-bf4e-fbd3ed07f9a6,MAS DDI PARIGI
607e3058-013c-e111-8466-3d69076eb940,SD INPRES 3 SINEY
9b0e95a7-e7e9-4cb4-9bbd-7db6ccc483fc,SMA NEGERI 2 TOLITOLI
bba2b00f-c4a9-4dc6-beca-6ba688adf054,SMAN 1 MEPANGA
f083cd57-013c-e111-a5b8-4f5860e2e8fb,SD NEGERI RATA
609ebc58-013c-e111-aa9b-bd4f869e9a09,SMP NEGERI 4 TOILI
d5b99a95-27d8-4ce7-b576-39a03ae223b6,MAN TOLITOLI
20f96c57-013c-e111-82bf-112b34bdf1a9,SDN 14 BANAWA
6c8dbaa2-8fe2-48b4-9e06-a6322d6f3dc1,SMPN SATAP 8 DAMPELAS
c00d5457-013c-e111-a4ce-65f1d590737b,SD INPRES TOMADO
e0d60258-013c-e111-9fab-5be92f272e8d,SD NEGERI 12 BUNGKU
a07310bf-f3fe-e111-b166-d5f0f548d563,SMP NEGERI 1 TINANGKUNG SELATAN
c05a4958-013c-e111-a715-e73982b300ed,SD NEGERI 10 PALU
20d46088-4cdf-e111-8d24-35d73418f4e5,SMP NEGERI 4 BASIDONDO
902070a2-c1cc-e111-9f83-a3c7cfb94119,SMP SATU ATAP NEGERI 5 SIGI
625bea07-737a-45f4-96e1-7ecd6e9b9df3,SMKN 1 BUNGKU TENGAH
10926d57-013c-e111-b84e-3db180c0ceac,SDN 4 BANAWA TENGAH
7046bb58-013c-e111-8ec8-0551cf25e7e9,SMP NEGERI 2 PAMONA TIMUR
801e3158-013c-e111-8e71-0560fef1293c,SMP NEGERI 3 MEPANGA
d054a457-013c-e111-b39f-b368091f5d1d,SD SMP NEGERI SATAP TINDOLI
a0653058-013c-e111-8f63-89172511f7ee,SD INPRES 5 TADA
20cfe157-013c-e111-afff-dbe7c0565764,SD NEGERI 8 BIAU 
df6d8317-4253-4f19-b9c0-d58e2bf082d5,SMKN BOLANO LAMBUNU
c9c3249b-0bbc-4caa-89ae-9a546960f8d8,SDN 12 BANAWA TENGAH
1f1b52d2-74a4-431b-a7ae-0d8669aa8a1c,SMP Negeri 3 Petasia Timur
80c3b658-013c-e111-b76e-d3a8796b5df7,SMP NEGERI 1 DAMPELAS
6c2f275a-78eb-47dd-a4f2-bb69fd73871b,SD SMP SATU ATAP NEGERI BOMBAN
e0112c58-013c-e111-a188-ef71fc7ab147,SD NEGERI 2 POSONA
2048d758-013c-e111-8dd8-e7e7c03a84eb,SMP NEGERI 2 AMPANA KOTA
609ce658-013c-e111-8927-a7e9b2971bab,SMP PGRI 2 PALU
a07fce58-013c-e111-9705-81d5c78312f6,SMP NEGERI 3 BUNGKU TIMUR
50842658-013c-e111-a728-fd264c67350f,SD NEGERI 2 ONGKA
c0c08b57-013c-e111-b8e9-03b67eea9356,SDN 11 TANANTOVEA
e0d2ae57-013c-e111-ad5e-c1e6f9525577,SD INPRES MANAMPAK
9f80431f-7c02-4797-8bb2-765e0232df53,SD NEGERI 3 TERPENCIL EEYA
403b1f7e-69e7-e111-bd55-1deb61b10198,SMP NEGERI 3 WALEA BESAR
40a45f88-4cdf-e111-97bf-73952a5a3bb3,SMP NEGERI 5 DAMPAL UTARA
b130d6b1-44ff-4488-a64d-f9c7b9778885,SMP NEGERI 4 LAKEA
300efd57-013c-e111-99f3-1797e603a245,SD NEGERI PULAU TIGA
c0ca2158-013c-e111-b9a8-132047cd97cc,SD INPRES 1 OGOTOMUBU
6088cf58-013c-e111-8587-db2758e7508c,SMP NEGERI 2 PETASIA TIMUR SATU ATAP
b3425430-9156-407c-bc3f-45cf05e1934f,SMKS GKST 2 TENTENA
00536358-013c-e111-8322-d9abe32113df,SD GPID SIGEGA
00b62858-013c-e111-bdc7-df7f26e641d1,SD INPRES SRITABAANG
20fed158-013c-e111-9425-f1fe2e3c5e2c,SMP NEGERI 2 PARIGI SELATAN
c0dd1058-013c-e111-b75d-21de99f18ab0,SD NEGERI UNGKAYA
2041d358-013c-e111-bda2-1112915b0ecc,SMP SATU ATAP NEGERI 4 TINOMBO
749b3da3-4973-4f7f-9087-ee5e6f84ed9d,MIS AL HIDAYAH
f0b3e857-013c-e111-866f-11d6372fd571,SD NEGERI 3 TOMPOH
8a0f9b64-79b1-4a5e-a62d-73311691f675,SMAN 1 PARIGI TENGAH
a06eeb57-013c-e111-8ed8-b96b200d6ec7,SD NEGERI 3 BASI
f0c3f557-013c-e111-9b14-cdeef3971612,SD NEGERI 3 TAMBUN
e07fc657-013c-e111-8af4-ed07d0036302,SD NEGERI LONGKOGA TIMUR
20cdec57-013c-e111-9cb2-cb63fef01786,SD NEGERI OYOM
c0841e58-013c-e111-9a3d-15b515d89c4e,SD INPRES 2 TERPENCIL LOMBOK
80a6dc57-013c-e111-b2d4-f98aef5ff953,SD NEGERI 18 BOKAT
742eded6-be1a-4db4-85fc-a8e7d2a6f180,SMAN 1 BOLANO LAMBUNU
11fc751b-f962-468d-a878-84a731f5f497,SMAN 2 SOJOL
6029625c-fbfe-e111-8135-a1d12763dd94,SMP NEGERI SATU ATAP NEGERI 1 PARIGI TENGAH
d0a43a58-013c-e111-b303-7d4be77af8d8,SD NEGERI WANASARI
8b1459ec-7d52-4483-89c9-548253ed5c81,SD SALIANO
2327e057-cef4-4a85-94b7-6e1731f86de1,SMKS SWAKARYA TOLITOLI
601c8757-013c-e111-bea7-3798ea5f87ef,SDN 23 SOJOL
979c125c-0984-4842-a187-8e24d701da7e,MTSS TINOMBALA
2044d357-013c-e111-bf8c-43506a157032,SD INPRES POPOSON
200cd058-013c-e111-ab64-299066a80987,SMP NEGERI 3 SATU ATAP BUNGKU UTARA
000f089e-9ed5-e211-878a-fbc0b0c00b92,SMP NEGERI 4 OGODEIDE
3b28f08f-99c3-40ca-a0b0-30294fe7373d,SD NEGERI POKEANG
6035e158-013c-e111-bee6-6116da016dba,SMP KRISTEN BOMBANON
40c7fc57-013c-e111-a6b9-6b91d0b6375c,SD NEGERI 3 ULUNAMBO
b08a0a58-013c-e111-8fe7-9d626e8798df,SD NEGERI MOHONI
20deeb57-013c-e111-b28e-c136dd363e5b,SD NEGERI 13 TOLITOLI
a0165158-013c-e111-989f-234b259cc665,SD INPRES 14 PANTOLOAN
404dbebe-a0d4-e111-8e96-a91b8d7edc49,SD NEGERI 2 BAHONSUAI
c0bdcf58-013c-e111-bd7e-499b05878b19,SMP NEGERI 2 PETASIA
c08b0158-013c-e111-8c6f-ff6d338f6d27,SD NEGERI 1 BAHOMOTEFE
8015b258-013c-e111-b5d2-97d90c1d81bd,SMP NEGERI 26 SIGI
e06bf257-013c-e111-89fa-45a369e677c1,SD NEGERI LUOK MANIPI
d0607057-013c-e111-84eb-c77638c16af4,SDN 18 BANAWA
20675858-013c-e111-acde-1743f246033c,SD ISLAM YPPI
20322447-a0d4-e111-b3a6-232b10948fb2,SMP NEGERI 3 BUMI RAYA SATU ATAP
e0cf3457-013c-e111-a14d-eb5ea73ad9f5,SD NEGERI POTIL POLOLOBA
f0ed0258-013c-e111-9fab-0bedec6a50be,SD NEGERI 1 ONE PUTE JAYA
004a4057-013c-e111-9f2c-fdd3537ca5e1,SD NEGERI INPRES SUMONDUNG
9010ce57-013c-e111-bf2d-1bba885619c5,SD INPRES MAKAPA A
70648657-013c-e111-b6d9-75150b2451d6,SDN 18 SOJOL
f07a4858-013c-e111-b5e2-7b3d1351569a,SDN INPRES BULURI
10ad0f58-013c-e111-afb6-b5f7ea4dd21a,SD NEGERI KURISA
20800058-013c-e111-a38d-f949015ddda0,SD NEGERI BUNGINTENDE
109e0b58-013c-e111-97db-67ad0f17a338,SD NEGERI MOLINO
c0af7257-013c-e111-99c1-419338b27f6e,SDN 1 TANANTOVEA
a05c3d58-013c-e111-977c-4372d00216f8,SD NEGERI 11 AMPANA KOTA
9004e758-013c-e111-9d63-a7db21432d52,SMP MUHAMMADIYAH SONI
205e3957-013c-e111-ba6c-3f6ee2e510ba,SD NEGERI 2 SALAKAN
60884258-013c-e111-9a1c-496d66eb6544,SD NEGERI AWO
aaa6fe20-d2ab-4523-bf39-0ab6d09050f1,SMAS GPID SUMBERSARI
c02dc057-013c-e111-b84f-e3a9bfb1fcdc,SD NEGERI KAMPANGAR
906cdb57-013c-e111-98c4-dfcf0a5b7dfc,SD NEGERI 3 BOKAT
00f6d358-013c-e111-8524-51d36e8bd302,SMP NEGERI 3 BOLANO LAMBUNU
30c85d5c-fbfe-e111-85d7-57ccc3b713d3,SD KECIL TERPENCIL PUNSU 
400695d0-6585-e111-8830-b3268b0871fe,SD NEGERI 7 DUNGALIYO
9e048bcc-c4db-4c6d-bb36-6d62f4050525,SMAN 2 PETASIA
d468a4c9-7cd8-4e0b-b882-167ab24f0b08,SMKS DARUL ULUM TOLITOLI
40774fc4-0d26-e111-b451-5ba6c04a87d3,SD NEGERI 120 LAPONRONG
201cd557-013c-e111-8df4-4f0a88a0d0f1,SD NEGERI BATANGONO
20870d58-013c-e111-a0a0-3986fda2975d,SD NEGERI SALUBIRO
a183ec6c-fb62-4b36-aee7-63e65a21867d,MTSS ALKHAIRAAT GINUNGGUNG
c0b9d258-013c-e111-b6e5-4154cc81ce37,SMP NEGERI SATU ATAP I AMPIBABO
30e2ec57-013c-e111-b38f-6f3725ccd70f,SD NEGERI SINUNGKUD
19d8a7a7-ead0-45de-87a6-53018f8104f2,SMA NEGERI 10 GORONTALO UTARA
75415ea9-4117-4896-9488-2dcdc7b2fab8,SD ISLAM TERPADU BINA INSAN PALU
00ec1d58-013c-e111-8a39-259cbb0a9943,SD INPRES 2 BAINAA
80310e5d-e7fe-e111-9e42-bf4bca36f83c,SD INP. BOLOBUNGKANG
608dbf58-013c-e111-a553-8d5efb42820b,SMP NEGERI 3 PAGIMANA
c0606658-013c-e111-b686-816cf4eea74c,SD ALKHAIRAAT MAMBORO
80908e57-013c-e111-aa22-c528b192d900,SD INPRES 1 BALUASE
40f73358-013c-e111-8dfd-89da4b5544aa,SD NEGERI SIBALAGO
e0433458-013c-e111-a6de-2f2e87998ebb,SD INPRES 1 SIENJO
00c4df58-013c-e111-9f81-856f9fc66620,SMP ISLAM TIRTAKENCANA
b06a60cb-bcf3-4361-9cb0-0cbb340aa7f6,MTSS AL HIDAYAH
20d12f58-013c-e111-9c62-751b33388ea0,SD INPRES 3 SIGENTI
5694853a-a500-400d-9f7f-a2824ced3c36,MTSS ALKHAIRAAT BALUASE
c7fa62a9-dd59-4e81-ba25-f44c894db7e3,SMA NEGERI 3 BALAESANG
51293dc2-25eb-4b64-8026-9fcd6651f410,MTSS ISTIQAMAH DUNGINGIS
30ad5f5c-fbfe-e111-84b8-13f0f44bf8b8,SD ALKHAIRAAT SIDOAN BARAT
105d5657-013c-e111-ab5d-01f7f418f9cf,SD NEGERI SOULOWE
c0db1a58-013c-e111-b809-5149aa114eec,SD INPRES 2 TORIBULU
b0931b58-013c-e111-8e0b-e702706b30a7,SD INPRES 4 TORIBULU
397ca919-933d-4c11-81fd-6c9561204616,MIS ULUL AZMI
204f2958-013c-e111-8ef7-6f5e562b8de5,SD INPRES 3 MALINO
40d61658-013c-e111-a98d-2563ec113f82,SD NEGERI KAYUBOKO
003c1741-f9fe-e111-80f0-b1f477f62851,SMP SATAP NEGERI 12 SIGI
609c7a57-013c-e111-b639-65b656bc7288,SDN 16 SIRENJA
94833b74-d1ae-4fca-b061-58b7fcd66296,MTSS ALKHAIRAAT WOSU
5ab05985-e4de-4f59-b06f-edb4fda464a3,SMAS AL IMAN ULUALE
696ec35a-011b-4e50-9ca3-de917d666e58,MTSN 3 BUOL
801bb458-013c-e111-a277-33d1aacdd192,SMP NEGERI 3 BANAWA
bfa775ae-9225-4456-8a09-f78793814448,MAS ALKHAIRAAT BOBALO
302aeb57-013c-e111-8827-03aba962ba09,SD NEGERI 2 TOLITOLI
50c01b58-013c-e111-b92e-575c2c15a3c5,SD INPRES TOLOLE
60444b58-013c-e111-b95e-e1f0e88a5699,SD INPRES 3 BIROBULI
90d86f57-013c-e111-88f4-31ce6a45881f,SDN 19 BANAWA
807cf757-013c-e111-b353-dd1f6eb531ca,SD NEGERI GINUNGGUNG
2002d758-013c-e111-8975-7b71467f43b2,SMP NEGERI 1 AMPANA KOTA
60b1ec57-013c-e111-8255-6d0c875b6e8b,SD NEGERI 4 BASI
90ca6fa2-c1cc-e111-babe-350ea51a9a92,SMP NEGERI 29 SIGI
40dee058-013c-e111-993f-87ad1f1f0c42,SMP ISLAM PAGIMANA
4075ad58-013c-e111-b861-994950745a3e,SMP NEGERI 1 TOTIKUM SELATAN
60757d57-013c-e111-b597-09e4e07773c9,SDN 4 SIRENJA
601c3357-013c-e111-a3d4-8bc0e15c4d5f,SD INPRES TENGKEL
4008b558-013c-e111-8b3a-2d519bfd9f45,SMP NEGERI 1 Sindue Tobata
5669d61d-2ad4-43b7-a1b4-c2ee4b054526,SMAN 2 POSO
b01e9a57-013c-e111-a86f-9fbb1ab0817e,SD NEGERI WATUMAETA
4047c658-013c-e111-bc82-7dee9bbae263,SMP NEGERI 2 BUNOBOGU
e05df957-013c-e111-9ef1-159004c923e0,SD NEGERI 1 SALUMPAGA
e021d957-013c-e111-9f14-f53fe81ef0d7,SD NEGERI 1 MOMUNU
708f3258-013c-e111-97c9-3d10f35f585d,SD INPRES 3 KAYU AGUNG
b067c858-013c-e111-bafb-75bc934415c7,SMP NEGERI 1 BUKAL
20e02c58-013c-e111-90be-7b6705546822,SD NEGERI TORUE
30c14cc2-9fd4-e111-8786-c9be0b538668,SMP NEGERI 2 BUNGKU PESISIR SATU ATAP
14fe979e-1d29-4f7e-a1c1-4ecf686e43f0,SMA NEGERI 2 TOILI BARAT
80da6158-013c-e111-8800-377ea3accbd1,SD ALKHAERAAT BUNGINTIMBE
f164b42e-f8ea-4f2e-ad39-ec6f1a5820cb,SMP NEGERI 7 BUNGKU UTARA
904fde58-013c-e111-9030-8f8610b2eed1,SMP BALA KESELAMATAN PAKAWA
10cf7e87-ccc1-e111-9a00-a74568260e11,SMP ASTRA MAKMUR JAYA
c0a1e158-013c-e111-8a0f-d7c00b38317e,SMP NEGERI 2 BANGKURUNG
007a4b58-013c-e111-a0ba-8948099c12f0,SD INPRES 5 BIROBULI
a0821158-013c-e111-a8bb-3d5b9d897405,SD NEGERI 2 LAANTULA JAYA
40a55c57-013c-e111-860b-9f3d03f26075,SD NEGERI ROGO
e080fd57-013c-e111-8b62-ffb3d1a38802,SD NEGERI PADEI LAUT
10b5d058-013c-e111-bef9-b17d1f3c2f0b,SMP NEGERI 2 BUMI RAYA
a050d158-013c-e111-b367-67dcef3d8b38,SMP NEGERI 2 SAUSU
b00b6388-4cdf-e111-81c7-9f111f499659,SD SMP SATU ATAP MALANGGA
80ede457-013c-e111-b751-27e6bf59007a,SD NEGERI 7 BUKAL
c087e957-013c-e111-af9e-cfc3650e124d,SD NEGERI 3 NALU
9887f516-9b6e-46c0-b731-500fd4e8040d,MTSS MUSLIM SALOYA
c01c7d57-013c-e111-9275-832b58abbe9c,SDN 18 SIRENJA
1a844049-003b-4f35-8874-0a3a30878341,MTsS AL HIKMAH
4086f557-013c-e111-a195-339d980088c7,SD NEGERI 1 TAMBUN
609c3858-013c-e111-8641-b1bdec9c9f70,SD NEGERI 1 PUSUNGI
60602158-013c-e111-895d-d565057f3ffc,SD INPRES 1 PALASA
002610bf-f3fe-e111-bf4c-6d2f61aa220e,SMP NEGERI 2 SATU ATAP TOTIKUM SELATAN
40141c58-013c-e111-80a8-cf8dda1e5cdd,SDK TORARANGA
f90f4f69-e66f-40ac-aa54-7b13a9ac978f,MAN BANGGAI LAUT
201b3491-b2d5-e211-8c21-d59edf1a1542,SMP NEGERI 6 LAMALA
90dfd058-013c-e111-9e57-7527f489ea3a,SMP NEGERI 1 WITAPONDA
d035605c-fbfe-e111-aee2-29450be24cfc,SMP NEGERI 3 AMPIBABO
802d0f58-013c-e111-acfc-4b590095ab65,SD NEGERI LABOTA
406b5e57-013c-e111-91a0-5be88964f2c7,SD INPRES 2 KALUKU TINGGU
60b11a58-013c-e111-99f0-fda8848499d9,SD INPRES TOWERA
40958957-013c-e111-be8c-d9462e0cb61d,SDN 23 SINDUE
0f0efaf7-b172-475d-8b56-72c160c8d68a,SMAN 2 SOYO JAYA
d0181758-013c-e111-87d1-752b822f0b55,SD NEGERI INTI PANGI
3067d158-013c-e111-9c2a-2d25b90b44fa,SMP NEGERI 1 BALINGGI
60bbb653-c628-e211-a0c1-4538635524d1,SMPN 1 Paleleh Barat
20ebc177-eafe-e111-9467-edc92aae15cf,SMP NEGERI 1 Rio Pakava
40dcba57-013c-e111-82cd-b5cfe28a713b,SD NEGERI ASAAN
c02fb758-013c-e111-932a-212fbb9f234e,SMP NEGERI 1 SOJOL
a0117057-013c-e111-b8d9-4b1ef53f6a51,SDN 26 BANAWA
803fc777-eafe-e111-8bd3-ab1c549bfe8f,SMPN SATAP 4 Labuan
80da1558-013c-e111-8127-53c2de1e4bbc,SD NEGERI PETAPA
327cbfb9-4852-403c-9774-cfd1c99a125a,SMKS RAUDATUL ULUM 2 AEK NABARA
2056f057-013c-e111-a3a9-09fd3f77702a,SD NEGERI SIMATANG TANJUNG
330e279d-f722-42de-912a-309b620c7d4d,SMA NEGERI 1 PULAU TALIABU
203e6657-013c-e111-80c0-2582d19d47b1,SD NEGERI 2 BIROMARU
60aeb958-013c-e111-beb3-ed04cdc1383b,SMP SATU ATAP NEGERI UELINCU
7649f80d-716a-4903-ab3c-6d4283eddc05,MTSS MUHAMMADIYAH LINGADAN
a0c2b758-013c-e111-ab6c-cbb77b7031ab,SMP NEGERI 1 BANAWA SELATAN
90710358-013c-e111-9a8d-4d0cb773f6ad,SD NEGERI LAROBENU
60bf3758-013c-e111-9940-550cff70bea2,SD NEGERI TAMPANOMBO
20249e57-013c-e111-9315-6fe6e8ae0f74,SD NEGERI 1 TOYADO
00ac5b57-013c-e111-b30c-ad2e356e4c46,SD NEGERI 2 KALEKE
40641841-f9fe-e111-ad3a-3799b300fed0,SMP SATAP NEGERI 21 SIGI
a059b758-013c-e111-80ac-c3c2b396ae30,SMP NEGERI 3 SOJOL
0001bb58-013c-e111-b591-31c308a6e996,SMP NEGERI 2 LORE TENGAH
40106458-013c-e111-b8a1-25643cc03305,SD ALKHAIRAAT MIRE
a0fd7687-ccc1-e111-b19b-9391d92a2922,SMP NEGERI 01 BAMBAIRA
80e98957-013c-e111-ab88-2f7723cf4267,SDN 4 RIO PAKAVA
21d142f2-8f54-40bf-a407-c48e0335b57f,MAS ALKHAIRAAT PUSAT PALU
801a3b57-013c-e111-acea-a31284d8bcaa,SDN INPRES SAIYONG
00a8f057-013c-e111-8b9c-ad666c9b94d4,SD NEGERI 1 MALALA
c1278979-dad3-41f2-bd6a-4f8861afabbe,SMA NEGERI 2 AMPANA KOTA
a1203778-9a25-4975-8d89-0ab7148f71c9,MTSS ALKHAIRAAT BANTUGA
80ae3a57-013c-e111-a292-6f4a2529584f,SD NEGERI BOBU
e028c358-013c-e111-bd58-9d9a84516222,SMP NEGERI 2 TOILI BARAT
74bc25b1-fbd0-49a7-ba68-776cc60d1e98,MTSS ALKHAIRAAT AMPANA KOTA
577a77e3-daa8-4a1d-ade3-329346be20d3,SMK NEGERI 1 BUKAL
40793758-013c-e111-963e-0970c77487bf,SD NEGERI 1 MAROWO
30d01258-013c-e111-b2c8-1398c841bcca,SD NEGERI PARAMBA
8049b558-013c-e111-80be-bf93ddc18b35,SMP NEGERI 1 SINDUE TOMBUSABORA
10437557-013c-e111-b22d-316762533b8f,SDN 11 SINDUE TOMBUSABORA
3204da16-0315-4f76-bc0b-3822df330cc5,SMAN 1 SIRENJA
a9a01382-6f7f-463b-b08a-26b5cf1731bf,MTSS SALURIMI
cb9aee94-a8f0-40e5-ab63-d51b1971f02b,SD NEGERI PULAU TENGAH
a0ba3858-013c-e111-859e-31e483d8f879,SD NEGERI 2 PUSUNGI
90c92358-013c-e111-b84e-5be832a423c8,SDN KECIL TERPENCIL DONGKALAN
309e3257-013c-e111-9699-83efa2531e1c,SD INPRES BONTOSI
30212f40-0c20-e311-9d18-478e4d5a5620,SMP NEGERI 2 TAOPA
90f92958-013c-e111-918b-9df6b87572cc,SD INPRES 2 MALINO
08bed9b5-0e2a-43c1-a837-511e01168a75,SMAN 9 PALU
c53ed6f3-2981-4092-9a1d-c77aa5ef7312,MIS ALKHAIRAAT POSONA
b7cab12a-4708-4431-9e51-cf867e11f842,MIS ALKHAIRAAT TAMBARANA
20241a58-013c-e111-8a3c-6d657efa1ef9,SD NEGERI TOLOLE
004e6457-013c-e111-ba89-c92c3ba756ac,SDN 6 RIO PAKAVA
207e1458-013c-e111-bcca-e534422f2cee,SD INPRES 6 SAUSU
3685448d-1880-4a1f-8ab0-b170ab453360,MTSS CHAIRUL AMIN
20e90f58-013c-e111-a023-5916566960b0,SD NEGERI SAMARENDA
00d74458-013c-e111-a04a-b16c3db608ae,SD NEGERI BAMBALAGA
1354282d-2f3d-4939-bae1-ce6efec4c362,SMAN 1 TINANGKUNG SELATAN
a00de658-013c-e111-a707-df7fc1bd3fbc,Data sekolah kosong (ID tidak aktif/invalid)
5045c277-eafe-e111-9d91-61e8a892e2cf,SMPN SATAP 3 RIO PAKAVA
40d94d58-013c-e111-b7ea-db018ff527d4,SD INPRES 1 TONDO
c0daad58-013c-e111-b202-a517345de7af,SMP NEGERI 1 LIANG
a042ceac-30f5-e011-b495-ad7bdbeea25f,SMP COKROAMINOTO MANADO
500bc758-013c-e111-9b26-9ffc210ad82e,SMP NEGERI 2 BIAU
182c8d6a-d42f-4e52-8f87-579138eb6711,SMKN 1 AMPANA KOTA
202b5558-013c-e111-95fd-5105d225101d,SD BALA KESELAMATAN LEMPELERO
415cf11b-a288-4aac-a339-1b95eea98c0d,MTsS DARUSSHOLIHIN NAHDLATUL WATHAN
e075ff57-013c-e111-9af4-ebb8ca7a4966,SD NEGERI TANGOFA
6d4e2298-16d5-414d-b7f6-6562bb0f4b2e,SMK MUHAMMADIYAH PARIGI TENGAH
30a6f157-013c-e111-98eb-65e4015e649d,SD NEGERI 1 OGOWELE
9fd1177f-57a6-4e3c-9e48-b62cb480f633,SMAN 1 LAGE
84159d68-ca94-439b-924c-e1c59189f555,SMP SATU ATAP NEGERI 3 TINOMBO SELATAN
20834058-013c-e111-8381-f38e4949fa9f,SD NEGERI MALENGE
60855957-013c-e111-a2cd-8f41e983c27f,SD INPRES REJEKI
e0d3b257-013c-e111-8872-35c1a6db66e5,SD INPRES 03 BUNTA
6052ae58-013c-e111-9c28-25ed5571ac13,SMP NEGERI 1 BUKO
e0f7e657-013c-e111-8758-776a062a231d,SD NEGERI 8 GADUNG
8072bf58-013c-e111-96e3-7b59f4750412,SMP NEGERI 2 PAGIMANA
06371a27-4f8f-418d-bcee-c954470f1734,SMKN 4 AMPANA KOTA
c0601858-013c-e111-a22f-25ddc9f7a839,SD INPRES 1 PARIGIMPUU
20026258-013c-e111-b6fe-95ea9dcb1f12,SD GKST TARONGGO
200c3a58-013c-e111-91c5-8d35626b4460,SD NEGERI SABO
fd384114-0e23-410f-a75e-16d46a8cbdcd,SMAN 1 LAMALA
a04a7857-013c-e111-9550-599dd1068792,SDN 1 SINDUE TOBATA
e0e9b158-013c-e111-aa3d-e17278475b74,SMP NEGERI 15 SIGI
10f66ca2-c1cc-e111-b0e5-8794a12710b4,SD Negeri Wangka 
00bc4657-013c-e111-95ff-1307f7870bd1,SD NEGERI SUIT
2409a144-854e-4fc2-8190-481ef65435ce,SMP NEGERI 10 TOILI
50797c57-013c-e111-9802-9f0ebf858e8e,SDN 10 BALAESANG TANJUNG
7229b09a-24aa-4e9d-a7f3-f5b16826797f,SMAN 3 TOLITOLI
a0e5605c-fbfe-e111-94c9-3d953f9284a5,SMP NEGERI 6 BOLANO LAMBUNU
6a0db176-f119-47d8-9362-63565c436aec,SMPN 1 PALASA
918c47fa-2272-45dc-bd5f-9b4a0ceabd74,SDN 20 MOMUNU
e0d81158-013c-e111-9260-25089be8cf09,SD NEGERI KOLO ATAS
c07cd158-013c-e111-bde6-0b91ae09c472,SMP NEGERI 2 BALINGGI
00441f58-013c-e111-9a5a-0159a4852e5b,SD KECIL OGOBAGIS
60723b57-013c-e111-bab8-df0d14eec7e0,SD INPRES TOMPUDAU
